"MTU","Out Area","In Area","Physical Flow (MW)"
"05/01/2026 23:30:00 - 05/01/2026 23:45:00","Poland (PL)","Germany (DE)","0.00"
"05/01/2026 23:30:00 - 05/01/2026 23:45:00","Germany (DE)","Sweden (SE)","0.00"
"05/01/2026 23:30:00 - 05/01/2026 23:45:00","Sweden (SE)","Germany (DE)","0.00"
"05/01/2026 23:30:00 - 05/01/2026 23:45:00","Germany (DE)","Switzerland (CH)","1444.83"
"05/01/2026 23:30:00 - 05/01/2026 23:45:00","Switzerland (CH)","Germany (DE)","0.00"
"05/01/2026 23:45:00 - 06/01/2026 00:00:00","Germany (DE)","Austria (AT)","719.08"
"05/01/2026 23:45:00 - 06/01/2026 00:00:00","Austria (AT)","Germany (DE)","0.00"
"05/01/2026 23:45:00 - 06/01/2026 00:00:00","Germany (DE)","Belgium (BE)","0.00"
"05/01/2026 23:45:00 - 06/01/2026 00:00:00","Belgium (BE)","Germany (DE)","222.47"
"05/01/2026 23:45:00 - 06/01/2026 00:00:00","Germany (DE)","Czech Republic (CZ)","0.00"
"05/01/2026 23:45:00 - 06/01/2026 00:00:00","Czech Republic (CZ)","Germany (DE)","1008.94"
"05/01/2026 23:45:00 - 06/01/2026 00:00:00","Germany (DE)","Denmark (DK)","0.00"
"05/01/2026 23:45:00 - 06/01/2026 00:00:00","Denmark (DK)","Germany (DE)","543.81"
"05/01/2026 23:45:00 - 06/01/2026 00:00:00","Germany (DE)","France (FR)","0.00"
"05/01/2026 23:45:00 - 06/01/2026 00:00:00","France (FR)","Germany (DE)","822.53"
"05/01/2026 23:45:00 - 06/01/2026 00:00:00","Germany (DE)","Luxembourg (LU)","350.46"
"05/01/2026 23:45:00 - 06/01/2026 00:00:00","Luxembourg (LU)","Germany (DE)","0.00"
"05/01/2026 23:45:00 - 06/01/2026 00:00:00","Germany (DE)","Netherlands (NL)","0.00"
"05/01/2026 23:45:00 - 06/01/2026 00:00:00","Netherlands (NL)","Germany (DE)","2599.26"
"05/01/2026 23:45:00 - 06/01/2026 00:00:00","Germany (DE)","Norway (NO)","0.00"
"05/01/2026 23:45:00 - 06/01/2026 00:00:00","Norway (NO)","Germany (DE)","768.80"
"05/01/2026 23:45:00 - 06/01/2026 00:00:00","Germany (DE)","Poland (PL)","982.06"
"05/01/2026 23:45:00 - 06/01/2026 00:00:00","Poland (PL)","Germany (DE)","0.00"
"05/01/2026 23:45:00 - 06/01/2026 00:00:00","Germany (DE)","Sweden (SE)","0.00"
"05/01/2026 23:45:00 - 06/01/2026 00:00:00","Sweden (SE)","Germany (DE)","0.00"
"05/01/2026 23:45:00 - 06/01/2026 00:00:00","Germany (DE)","Switzerland (CH)","1623.19"
"05/01/2026 23:45:00 - 06/01/2026 00:00:00","Switzerland (CH)","Germany (DE)","0.00"
"06/01/2026 00:00:00 - 06/01/2026 00:15:00","Germany (DE)","Austria (AT)","881.75"
"06/01/2026 00:00:00 - 06/01/2026 00:15:00","Austria (AT)","Germany (DE)","0.00"
"06/01/2026 00:00:00 - 06/01/2026 00:15:00","Germany (DE)","Belgium (BE)","121.94"
"06/01/2026 00:00:00 - 06/01/2026 00:15:00","Belgium (BE)","Germany (DE)","0.00"
"06/01/2026 00:00:00 - 06/01/2026 00:15:00","Germany (DE)","Czech Republic (CZ)","0.00"
"06/01/2026 00:00:00 - 06/01/2026 00:15:00","Czech Republic (CZ)","Germany (DE)","816.26"
"06/01/2026 00:00:00 - 06/01/2026 00:15:00","Germany (DE)","Denmark (DK)","0.00"
"06/01/2026 00:00:00 - 06/01/2026 00:15:00","Denmark (DK)","Germany (DE)","191.67"
"06/01/2026 00:00:00 - 06/01/2026 00:15:00","Germany (DE)","France (FR)","0.00"
"06/01/2026 00:00:00 - 06/01/2026 00:15:00","France (FR)","Germany (DE)","1379.66"
"06/01/2026 00:00:00 - 06/01/2026 00:15:00","Germany (DE)","Luxembourg (LU)","281.18"
"06/01/2026 00:00:00 - 06/01/2026 00:15:00","Luxembourg (LU)","Germany (DE)","0.00"
"06/01/2026 00:00:00 - 06/01/2026 00:15:00","Germany (DE)","Netherlands (NL)","0.00"
"06/01/2026 00:00:00 - 06/01/2026 00:15:00","Netherlands (NL)","Germany (DE)","4316.07"
"06/01/2026 00:00:00 - 06/01/2026 00:15:00","Germany (DE)","Norway (NO)","0.00"
"06/01/2026 00:00:00 - 06/01/2026 00:15:00","Norway (NO)","Germany (DE)","1038.24"
"06/01/2026 00:00:00 - 06/01/2026 00:15:00","Germany (DE)","Poland (PL)","1009.51"
"06/01/2026 00:00:00 - 06/01/2026 00:15:00","Poland (PL)","Germany (DE)","0.00"
"06/01/2026 00:00:00 - 06/01/2026 00:15:00","Germany (DE)","Sweden (SE)","0.00"
"06/01/2026 00:00:00 - 06/01/2026 00:15:00","Sweden (SE)","Germany (DE)","0.00"
"06/01/2026 00:00:00 - 06/01/2026 00:15:00","Germany (DE)","Switzerland (CH)","1970.00"
"06/01/2026 00:00:00 - 06/01/2026 00:15:00","Switzerland (CH)","Germany (DE)","0.00"
"06/01/2026 00:15:00 - 06/01/2026 00:30:00","Germany (DE)","Austria (AT)","1044.85"
"06/01/2026 00:15:00 - 06/01/2026 00:30:00","Austria (AT)","Germany (DE)","0.00"
"06/01/2026 00:15:00 - 06/01/2026 00:30:00","Germany (DE)","Belgium (BE)","0.00"
"06/01/2026 00:15:00 - 06/01/2026 00:30:00","Belgium (BE)","Germany (DE)","280.17"
"06/01/2026 00:15:00 - 06/01/2026 00:30:00","Germany (DE)","Czech Republic (CZ)","0.00"
"06/01/2026 00:15:00 - 06/01/2026 00:30:00","Czech Republic (CZ)","Germany (DE)","605.63"
"06/01/2026 00:15:00 - 06/01/2026 00:30:00","Germany (DE)","Denmark (DK)","0.00"
"06/01/2026 00:15:00 - 06/01/2026 00:30:00","Denmark (DK)","Germany (DE)","139.46"
"06/01/2026 00:15:00 - 06/01/2026 00:30:00","Germany (DE)","France (FR)","0.00"
"06/01/2026 00:15:00 - 06/01/2026 00:30:00","France (FR)","Germany (DE)","1435.15"
"06/01/2026 00:15:00 - 06/01/2026 00:30:00","Germany (DE)","Luxembourg (LU)","293.06"
"06/01/2026 00:15:00 - 06/01/2026 00:30:00","Luxembourg (LU)","Germany (DE)","0.00"
"06/01/2026 00:15:00 - 06/01/2026 00:30:00","Germany (DE)","Netherlands (NL)","0.00"
"06/01/2026 00:15:00 - 06/01/2026 00:30:00","Netherlands (NL)","Germany (DE)","4376.96"
"06/01/2026 00:15:00 - 06/01/2026 00:30:00","Germany (DE)","Norway (NO)","0.00"
"06/01/2026 00:15:00 - 06/01/2026 00:30:00","Norway (NO)","Germany (DE)","1298.08"
"06/01/2026 00:15:00 - 06/01/2026 00:30:00","Germany (DE)","Poland (PL)","1281.58"
"06/01/2026 00:15:00 - 06/01/2026 00:30:00","Poland (PL)","Germany (DE)","0.00"
"06/01/2026 00:15:00 - 06/01/2026 00:30:00","Germany (DE)","Sweden (SE)","0.00"
"06/01/2026 00:15:00 - 06/01/2026 00:30:00","Sweden (SE)","Germany (DE)","0.00"
"06/01/2026 00:15:00 - 06/01/2026 00:30:00","Germany (DE)","Switzerland (CH)","1971.08"
"06/01/2026 00:15:00 - 06/01/2026 00:30:00","Switzerland (CH)","Germany (DE)","0.00"
"06/01/2026 00:30:00 - 06/01/2026 00:45:00","Germany (DE)","Austria (AT)","947.92"
"06/01/2026 00:30:00 - 06/01/2026 00:45:00","Austria (AT)","Germany (DE)","0.00"
"06/01/2026 00:30:00 - 06/01/2026 00:45:00","Germany (DE)","Belgium (BE)","0.00"
"06/01/2026 00:30:00 - 06/01/2026 00:45:00","Belgium (BE)","Germany (DE)","486.67"
"06/01/2026 00:30:00 - 06/01/2026 00:45:00","Germany (DE)","Czech Republic (CZ)","0.00"
"06/01/2026 00:30:00 - 06/01/2026 00:45:00","Czech Republic (CZ)","Germany (DE)","512.96"
"06/01/2026 00:30:00 - 06/01/2026 00:45:00","Germany (DE)","Denmark (DK)","0.00"
"06/01/2026 00:30:00 - 06/01/2026 00:45:00","Denmark (DK)","Germany (DE)","545.23"
"06/01/2026 00:30:00 - 06/01/2026 00:45:00","Germany (DE)","France (FR)","0.00"
"06/01/2026 00:30:00 - 06/01/2026 00:45:00","France (FR)","Germany (DE)","1607.60"
"06/01/2026 00:30:00 - 06/01/2026 00:45:00","Germany (DE)","Luxembourg (LU)","281.51"
"06/01/2026 00:30:00 - 06/01/2026 00:45:00","Luxembourg (LU)","Germany (DE)","0.00"
"06/01/2026 00:30:00 - 06/01/2026 00:45:00","Germany (DE)","Netherlands (NL)","0.00"
"06/01/2026 00:30:00 - 06/01/2026 00:45:00","Netherlands (NL)","Germany (DE)","4042.79"
"06/01/2026 00:30:00 - 06/01/2026 00:45:00","Germany (DE)","Norway (NO)","0.00"
"06/01/2026 00:30:00 - 06/01/2026 00:45:00","Norway (NO)","Germany (DE)","1218.24"
"06/01/2026 00:30:00 - 06/01/2026 00:45:00","Germany (DE)","Poland (PL)","1461.70"
"06/01/2026 00:30:00 - 06/01/2026 00:45:00","Poland (PL)","Germany (DE)","0.00"
"06/01/2026 00:30:00 - 06/01/2026 00:45:00","Germany (DE)","Sweden (SE)","0.00"
"06/01/2026 00:30:00 - 06/01/2026 00:45:00","Sweden (SE)","Germany (DE)","0.00"
"06/01/2026 00:30:00 - 06/01/2026 00:45:00","Germany (DE)","Switzerland (CH)","1766.73"
"06/01/2026 00:30:00 - 06/01/2026 00:45:00","Switzerland (CH)","Germany (DE)","0.00"
"06/01/2026 00:45:00 - 06/01/2026 01:00:00","Germany (DE)","Austria (AT)","588.61"
"06/01/2026 00:45:00 - 06/01/2026 01:00:00","Austria (AT)","Germany (DE)","0.00"
"06/01/2026 00:45:00 - 06/01/2026 01:00:00","Germany (DE)","Belgium (BE)","0.00"
"06/01/2026 00:45:00 - 06/01/2026 01:00:00","Belgium (BE)","Germany (DE)","561.35"
"06/01/2026 00:45:00 - 06/01/2026 01:00:00","Germany (DE)","Czech Republic (CZ)","0.00"
"06/01/2026 00:45:00 - 06/01/2026 01:00:00","Czech Republic (CZ)","Germany (DE)","549.69"
"06/01/2026 00:45:00 - 06/01/2026 01:00:00","Germany (DE)","Denmark (DK)","0.00"
"06/01/2026 00:45:00 - 06/01/2026 01:00:00","Denmark (DK)","Germany (DE)","721.48"
"06/01/2026 00:45:00 - 06/01/2026 01:00:00","Germany (DE)","France (FR)","0.00"
"06/01/2026 00:45:00 - 06/01/2026 01:00:00","France (FR)","Germany (DE)","1579.89"
"06/01/2026 00:45:00 - 06/01/2026 01:00:00","Germany (DE)","Luxembourg (LU)","301.85"
"06/01/2026 00:45:00 - 06/01/2026 01:00:00","Luxembourg (LU)","Germany (DE)","0.00"
"06/01/2026 00:45:00 - 06/01/2026 01:00:00","Germany (DE)","Netherlands (NL)","0.00"
"06/01/2026 00:45:00 - 06/01/2026 01:00:00","Netherlands (NL)","Germany (DE)","4050.09"
"06/01/2026 00:45:00 - 06/01/2026 01:00:00","Germany (DE)","Norway (NO)","0.00"
"06/01/2026 00:45:00 - 06/01/2026 01:00:00","Norway (NO)","Germany (DE)","1040.96"
"06/01/2026 00:45:00 - 06/01/2026 01:00:00","Germany (DE)","Poland (PL)","1548.43"
"06/01/2026 00:45:00 - 06/01/2026 01:00:00","Poland (PL)","Germany (DE)","0.00"
"06/01/2026 00:45:00 - 06/01/2026 01:00:00","Germany (DE)","Sweden (SE)","0.00"
"06/01/2026 00:45:00 - 06/01/2026 01:00:00","Sweden (SE)","Germany (DE)","0.00"
"06/01/2026 00:45:00 - 06/01/2026 01:00:00","Germany (DE)","Switzerland (CH)","1448.58"
"06/01/2026 00:45:00 - 06/01/2026 01:00:00","Switzerland (CH)","Germany (DE)","0.00"
"06/01/2026 01:00:00 - 06/01/2026 01:15:00","Germany (DE)","Austria (AT)","869.74"
"06/01/2026 01:00:00 - 06/01/2026 01:15:00","Austria (AT)","Germany (DE)","0.00"
"06/01/2026 01:00:00 - 06/01/2026 01:15:00","Germany (DE)","Belgium (BE)","0.00"
"06/01/2026 01:00:00 - 06/01/2026 01:15:00","Belgium (BE)","Germany (DE)","667.24"
"06/01/2026 01:00:00 - 06/01/2026 01:15:00","Germany (DE)","Czech Republic (CZ)","0.00"
"06/01/2026 01:00:00 - 06/01/2026 01:15:00","Czech Republic (CZ)","Germany (DE)","490.41"
"06/01/2026 01:00:00 - 06/01/2026 01:15:00","Germany (DE)","Denmark (DK)","0.00"
"06/01/2026 01:00:00 - 06/01/2026 01:15:00","Denmark (DK)","Germany (DE)","536.16"
"06/01/2026 01:00:00 - 06/01/2026 01:15:00","Germany (DE)","France (FR)","0.00"
"06/01/2026 01:00:00 - 06/01/2026 01:15:00","France (FR)","Germany (DE)","863.84"
"06/01/2026 01:00:00 - 06/01/2026 01:15:00","Germany (DE)","Luxembourg (LU)","364.65"
"06/01/2026 01:00:00 - 06/01/2026 01:15:00","Luxembourg (LU)","Germany (DE)","0.00"
"06/01/2026 01:00:00 - 06/01/2026 01:15:00","Germany (DE)","Netherlands (NL)","0.00"
"06/01/2026 01:00:00 - 06/01/2026 01:15:00","Netherlands (NL)","Germany (DE)","3522.67"
"06/01/2026 01:00:00 - 06/01/2026 01:15:00","Germany (DE)","Norway (NO)","0.00"
"06/01/2026 01:00:00 - 06/01/2026 01:15:00","Norway (NO)","Germany (DE)","1018.24"
"06/01/2026 01:00:00 - 06/01/2026 01:15:00","Germany (DE)","Poland (PL)","1559.29"
"06/01/2026 01:00:00 - 06/01/2026 01:15:00","Poland (PL)","Germany (DE)","0.00"
"06/01/2026 01:00:00 - 06/01/2026 01:15:00","Germany (DE)","Sweden (SE)","0.00"
"06/01/2026 01:00:00 - 06/01/2026 01:15:00","Sweden (SE)","Germany (DE)","0.00"
"06/01/2026 01:00:00 - 06/01/2026 01:15:00","Germany (DE)","Switzerland (CH)","1395.89"
"06/01/2026 01:00:00 - 06/01/2026 01:15:00","Switzerland (CH)","Germany (DE)","0.00"
"06/01/2026 01:15:00 - 06/01/2026 01:30:00","Germany (DE)","Austria (AT)","765.72"
"06/01/2026 01:15:00 - 06/01/2026 01:30:00","Austria (AT)","Germany (DE)","0.00"
"06/01/2026 01:15:00 - 06/01/2026 01:30:00","Germany (DE)","Belgium (BE)","0.00"
"06/01/2026 01:15:00 - 06/01/2026 01:30:00","Belgium (BE)","Germany (DE)","536.78"
"06/01/2026 01:15:00 - 06/01/2026 01:30:00","Germany (DE)","Czech Republic (CZ)","0.00"
"06/01/2026 01:15:00 - 06/01/2026 01:30:00","Czech Republic (CZ)","Germany (DE)","637.73"
"06/01/2026 01:15:00 - 06/01/2026 01:30:00","Germany (DE)","Denmark (DK)","0.00"
"06/01/2026 01:15:00 - 06/01/2026 01:30:00","Denmark (DK)","Germany (DE)","582.77"
"06/01/2026 01:15:00 - 06/01/2026 01:30:00","Germany (DE)","France (FR)","0.00"
"06/01/2026 01:15:00 - 06/01/2026 01:30:00","France (FR)","Germany (DE)","776.70"
"06/01/2026 01:15:00 - 06/01/2026 01:30:00","Germany (DE)","Luxembourg (LU)","343.48"
"06/01/2026 01:15:00 - 06/01/2026 01:30:00","Luxembourg (LU)","Germany (DE)","0.00"
"06/01/2026 01:15:00 - 06/01/2026 01:30:00","Germany (DE)","Netherlands (NL)","0.00"
"06/01/2026 01:15:00 - 06/01/2026 01:30:00","Netherlands (NL)","Germany (DE)","3510.21"
"06/01/2026 01:15:00 - 06/01/2026 01:30:00","Germany (DE)","Norway (NO)","0.00"
"06/01/2026 01:15:00 - 06/01/2026 01:30:00","Norway (NO)","Germany (DE)","1070.08"
"06/01/2026 01:15:00 - 06/01/2026 01:30:00","Germany (DE)","Poland (PL)","1419.67"
"06/01/2026 01:15:00 - 06/01/2026 01:30:00","Poland (PL)","Germany (DE)","0.00"
"06/01/2026 01:15:00 - 06/01/2026 01:30:00","Germany (DE)","Sweden (SE)","0.00"
"06/01/2026 01:15:00 - 06/01/2026 01:30:00","Sweden (SE)","Germany (DE)","0.00"
"06/01/2026 01:15:00 - 06/01/2026 01:30:00","Germany (DE)","Switzerland (CH)","1500.39"
"06/01/2026 01:15:00 - 06/01/2026 01:30:00","Switzerland (CH)","Germany (DE)","0.00"
"06/01/2026 01:30:00 - 06/01/2026 01:45:00","Germany (DE)","Austria (AT)","487.50"
"06/01/2026 01:30:00 - 06/01/2026 01:45:00","Austria (AT)","Germany (DE)","0.00"
"06/01/2026 01:30:00 - 06/01/2026 01:45:00","Germany (DE)","Belgium (BE)","0.00"
"06/01/2026 01:30:00 - 06/01/2026 01:45:00","Belgium (BE)","Germany (DE)","669.98"
"06/01/2026 01:30:00 - 06/01/2026 01:45:00","Germany (DE)","Czech Republic (CZ)","0.00"
"06/01/2026 01:30:00 - 06/01/2026 01:45:00","Czech Republic (CZ)","Germany (DE)","754.09"
"06/01/2026 01:30:00 - 06/01/2026 01:45:00","Germany (DE)","Denmark (DK)","0.00"
"06/01/2026 01:30:00 - 06/01/2026 01:45:00","Denmark (DK)","Germany (DE)","468.55"
"06/01/2026 01:30:00 - 06/01/2026 01:45:00","Germany (DE)","France (FR)","0.00"
"06/01/2026 01:30:00 - 06/01/2026 01:45:00","France (FR)","Germany (DE)","885.09"
"06/01/2026 01:30:00 - 06/01/2026 01:45:00","Germany (DE)","Luxembourg (LU)","305.30"
"06/01/2026 01:30:00 - 06/01/2026 01:45:00","Luxembourg (LU)","Germany (DE)","0.00"
"06/01/2026 01:30:00 - 06/01/2026 01:45:00","Germany (DE)","Netherlands (NL)","0.00"
"06/01/2026 01:30:00 - 06/01/2026 01:45:00","Netherlands (NL)","Germany (DE)","3450.86"
"06/01/2026 01:30:00 - 06/01/2026 01:45:00","Germany (DE)","Norway (NO)","0.00"
"06/01/2026 01:30:00 - 06/01/2026 01:45:00","Norway (NO)","Germany (DE)","1053.12"
"06/01/2026 01:30:00 - 06/01/2026 01:45:00","Germany (DE)","Poland (PL)","1321.68"
"06/01/2026 01:30:00 - 06/01/2026 01:45:00","Poland (PL)","Germany (DE)","0.00"
"06/01/2026 01:30:00 - 06/01/2026 01:45:00","Germany (DE)","Sweden (SE)","0.00"
"06/01/2026 01:30:00 - 06/01/2026 01:45:00","Sweden (SE)","Germany (DE)","0.00"
"06/01/2026 01:30:00 - 06/01/2026 01:45:00","Germany (DE)","Switzerland (CH)","1492.41"
"06/01/2026 01:30:00 - 06/01/2026 01:45:00","Switzerland (CH)","Germany (DE)","0.00"
"06/01/2026 01:45:00 - 06/01/2026 02:00:00","Germany (DE)","Austria (AT)","343.43"
"06/01/2026 01:45:00 - 06/01/2026 02:00:00","Austria (AT)","Germany (DE)","0.00"
"06/01/2026 01:45:00 - 06/01/2026 02:00:00","Germany (DE)","Belgium (BE)","0.00"
"06/01/2026 01:45:00 - 06/01/2026 02:00:00","Belgium (BE)","Germany (DE)","585.33"
"06/01/2026 01:45:00 - 06/01/2026 02:00:00","Germany (DE)","Czech Republic (CZ)","0.00"
"06/01/2026 01:45:00 - 06/01/2026 02:00:00","Czech Republic (CZ)","Germany (DE)","894.82"
"06/01/2026 01:45:00 - 06/01/2026 02:00:00","Germany (DE)","Denmark (DK)","0.00"
"06/01/2026 01:45:00 - 06/01/2026 02:00:00","Denmark (DK)","Germany (DE)","173.08"
"06/01/2026 01:45:00 - 06/01/2026 02:00:00","Germany (DE)","France (FR)","0.00"
"06/01/2026 01:45:00 - 06/01/2026 02:00:00","France (FR)","Germany (DE)","1055.68"
"06/01/2026 01:45:00 - 06/01/2026 02:00:00","Germany (DE)","Luxembourg (LU)","289.45"
"06/01/2026 01:45:00 - 06/01/2026 02:00:00","Luxembourg (LU)","Germany (DE)","0.00"
"06/01/2026 01:45:00 - 06/01/2026 02:00:00","Germany (DE)","Netherlands (NL)","0.00"
"06/01/2026 01:45:00 - 06/01/2026 02:00:00","Netherlands (NL)","Germany (DE)","3607.21"
"06/01/2026 01:45:00 - 06/01/2026 02:00:00","Germany (DE)","Norway (NO)","0.00"
"06/01/2026 01:45:00 - 06/01/2026 02:00:00","Norway (NO)","Germany (DE)","935.36"
"06/01/2026 01:45:00 - 06/01/2026 02:00:00","Germany (DE)","Poland (PL)","1098.45"
"06/01/2026 01:45:00 - 06/01/2026 02:00:00","Poland (PL)","Germany (DE)","0.00"
"06/01/2026 01:45:00 - 06/01/2026 02:00:00","Germany (DE)","Sweden (SE)","0.00"
"06/01/2026 01:45:00 - 06/01/2026 02:00:00","Sweden (SE)","Germany (DE)","0.00"
"06/01/2026 01:45:00 - 06/01/2026 02:00:00","Germany (DE)","Switzerland (CH)","1355.31"
"06/01/2026 01:45:00 - 06/01/2026 02:00:00","Switzerland (CH)","Germany (DE)","0.00"
"06/01/2026 02:00:00 - 06/01/2026 02:15:00","Germany (DE)","Austria (AT)","401.13"
"06/01/2026 02:00:00 - 06/01/2026 02:15:00","Austria (AT)","Germany (DE)","0.00"
"06/01/2026 02:00:00 - 06/01/2026 02:15:00","Germany (DE)","Belgium (BE)","0.00"
"06/01/2026 02:00:00 - 06/01/2026 02:15:00","Belgium (BE)","Germany (DE)","372.28"
"06/01/2026 02:00:00 - 06/01/2026 02:15:00","Germany (DE)","Czech Republic (CZ)","0.00"
"06/01/2026 02:00:00 - 06/01/2026 02:15:00","Czech Republic (CZ)","Germany (DE)","997.39"
"06/01/2026 02:00:00 - 06/01/2026 02:15:00","Germany (DE)","Denmark (DK)","183.62"
"06/01/2026 02:00:00 - 06/01/2026 02:15:00","Denmark (DK)","Germany (DE)","0.00"
"06/01/2026 02:00:00 - 06/01/2026 02:15:00","Germany (DE)","France (FR)","0.00"
"06/01/2026 02:00:00 - 06/01/2026 02:15:00","France (FR)","Germany (DE)","1381.16"
"06/01/2026 02:00:00 - 06/01/2026 02:15:00","Germany (DE)","Luxembourg (LU)","246.64"
"06/01/2026 02:00:00 - 06/01/2026 02:15:00","Luxembourg (LU)","Germany (DE)","0.00"
"06/01/2026 02:00:00 - 06/01/2026 02:15:00","Germany (DE)","Netherlands (NL)","0.00"
"06/01/2026 02:00:00 - 06/01/2026 02:15:00","Netherlands (NL)","Germany (DE)","4459.59"
"06/01/2026 02:00:00 - 06/01/2026 02:15:00","Germany (DE)","Norway (NO)","0.00"
"06/01/2026 02:00:00 - 06/01/2026 02:15:00","Norway (NO)","Germany (DE)","870.08"
"06/01/2026 02:00:00 - 06/01/2026 02:15:00","Germany (DE)","Poland (PL)","917.95"
"06/01/2026 02:00:00 - 06/01/2026 02:15:00","Poland (PL)","Germany (DE)","0.00"
"06/01/2026 02:00:00 - 06/01/2026 02:15:00","Germany (DE)","Sweden (SE)","0.00"
"06/01/2026 02:00:00 - 06/01/2026 02:15:00","Sweden (SE)","Germany (DE)","0.00"
"06/01/2026 02:00:00 - 06/01/2026 02:15:00","Germany (DE)","Switzerland (CH)","1510.66"
"06/01/2026 02:00:00 - 06/01/2026 02:15:00","Switzerland (CH)","Germany (DE)","0.00"
"06/01/2026 02:15:00 - 06/01/2026 02:30:00","Germany (DE)","Austria (AT)","342.65"
"06/01/2026 02:15:00 - 06/01/2026 02:30:00","Austria (AT)","Germany (DE)","0.00"
"06/01/2026 02:15:00 - 06/01/2026 02:30:00","Germany (DE)","Belgium (BE)","0.00"
"06/01/2026 02:15:00 - 06/01/2026 02:30:00","Belgium (BE)","Germany (DE)","343.72"
"06/01/2026 02:15:00 - 06/01/2026 02:30:00","Germany (DE)","Czech Republic (CZ)","0.00"
"06/01/2026 02:15:00 - 06/01/2026 02:30:00","Czech Republic (CZ)","Germany (DE)","1209.28"
"06/01/2026 02:15:00 - 06/01/2026 02:30:00","Germany (DE)","Denmark (DK)","200.21"
"06/01/2026 02:15:00 - 06/01/2026 02:30:00","Denmark (DK)","Germany (DE)","0.00"
"06/01/2026 02:15:00 - 06/01/2026 02:30:00","Germany (DE)","France (FR)","0.00"
"06/01/2026 02:15:00 - 06/01/2026 02:30:00","France (FR)","Germany (DE)","1461.44"
"06/01/2026 02:15:00 - 06/01/2026 02:30:00","Germany (DE)","Luxembourg (LU)","262.81"
"06/01/2026 02:15:00 - 06/01/2026 02:30:00","Luxembourg (LU)","Germany (DE)","0.00"
"06/01/2026 02:15:00 - 06/01/2026 02:30:00","Germany (DE)","Netherlands (NL)","0.00"
"06/01/2026 02:15:00 - 06/01/2026 02:30:00","Netherlands (NL)","Germany (DE)","4460.08"
"06/01/2026 02:15:00 - 06/01/2026 02:30:00","Germany (DE)","Norway (NO)","0.00"
"06/01/2026 02:15:00 - 06/01/2026 02:30:00","Norway (NO)","Germany (DE)","858.40"
"06/01/2026 02:15:00 - 06/01/2026 02:30:00","Germany (DE)","Poland (PL)","797.99"
"06/01/2026 02:15:00 - 06/01/2026 02:30:00","Poland (PL)","Germany (DE)","0.00"
"06/01/2026 02:15:00 - 06/01/2026 02:30:00","Germany (DE)","Sweden (SE)","0.00"
"06/01/2026 02:15:00 - 06/01/2026 02:30:00","Sweden (SE)","Germany (DE)","0.00"
"06/01/2026 02:15:00 - 06/01/2026 02:30:00","Germany (DE)","Switzerland (CH)","1507.82"
"06/01/2026 02:15:00 - 06/01/2026 02:30:00","Switzerland (CH)","Germany (DE)","0.00"
"06/01/2026 02:30:00 - 06/01/2026 02:45:00","Germany (DE)","Austria (AT)","394.15"
"06/01/2026 02:30:00 - 06/01/2026 02:45:00","Austria (AT)","Germany (DE)","0.00"
"06/01/2026 02:30:00 - 06/01/2026 02:45:00","Germany (DE)","Belgium (BE)","0.00"
"06/01/2026 02:30:00 - 06/01/2026 02:45:00","Belgium (BE)","Germany (DE)","155.33"
"06/01/2026 02:30:00 - 06/01/2026 02:45:00","Germany (DE)","Czech Republic (CZ)","0.00"
"06/01/2026 02:30:00 - 06/01/2026 02:45:00","Czech Republic (CZ)","Germany (DE)","1179.50"
"06/01/2026 02:30:00 - 06/01/2026 02:45:00","Germany (DE)","Denmark (DK)","74.68"
"06/01/2026 02:30:00 - 06/01/2026 02:45:00","Denmark (DK)","Germany (DE)","0.00"
"06/01/2026 02:30:00 - 06/01/2026 02:45:00","Germany (DE)","France (FR)","0.00"
"06/01/2026 02:30:00 - 06/01/2026 02:45:00","France (FR)","Germany (DE)","1531.29"
"06/01/2026 02:30:00 - 06/01/2026 02:45:00","Germany (DE)","Luxembourg (LU)","255.35"
"06/01/2026 02:30:00 - 06/01/2026 02:45:00","Luxembourg (LU)","Germany (DE)","0.00"
"06/01/2026 02:30:00 - 06/01/2026 02:45:00","Germany (DE)","Netherlands (NL)","0.00"
"06/01/2026 02:30:00 - 06/01/2026 02:45:00","Netherlands (NL)","Germany (DE)","4684.22"
"06/01/2026 02:30:00 - 06/01/2026 02:45:00","Germany (DE)","Norway (NO)","0.00"
"06/01/2026 02:30:00 - 06/01/2026 02:45:00","Norway (NO)","Germany (DE)","805.76"
"06/01/2026 02:30:00 - 06/01/2026 02:45:00","Germany (DE)","Poland (PL)","901.77"
"06/01/2026 02:30:00 - 06/01/2026 02:45:00","Poland (PL)","Germany (DE)","0.00"
"06/01/2026 02:30:00 - 06/01/2026 02:45:00","Germany (DE)","Sweden (SE)","0.00"
"06/01/2026 02:30:00 - 06/01/2026 02:45:00","Sweden (SE)","Germany (DE)","0.00"
"06/01/2026 02:30:00 - 06/01/2026 02:45:00","Germany (DE)","Switzerland (CH)","1498.55"
