Time,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Water Reservoir,Nuclear,Other,Wind Onshore,??,BE,DK,FR,IE,NL,NO
2025-02-22 00:00:00,1330,2968,0,0,0,603,4659,231,13525,0,352,0,0,814,252,0
2025-02-22 00:30:00,1334,3397,0,0,0,609,4667,375,12967,0,352,0,0,756,250,0
2025-02-22 01:00:00,1331,3674,0,0,0,611,4669,414,12691,0,378,0,0,818,246,0
2025-02-22 01:30:00,1331,3651,0,0,0,600,4669,498,12470,0,378,0,0,832,250,0
2025-02-22 02:00:00,1330,3640,0,0,0,595,4669,398,12219,0,432,0,0,880,374,0
2025-02-22 02:30:00,1327,3579,0,0,0,596,4670,334,11981,0,434,0,0,982,378,0
2025-02-22 03:00:00,1330,3513,0,0,0,615,4669,346,11159,0,592,0,0,950,634,0
2025-02-22 03:30:00,1330,3523,0,0,0,612,4667,347,10279,0,594,0,0,1028,638,0
2025-02-22 04:00:00,1331,3450,0,0,0,611,4673,368,9756,0,656,0,0,898,428,0
2025-02-22 04:30:00,1331,3758,0,0,0,610,4670,346,9734,0,642,0,0,874,426,0
2025-02-22 05:00:00,1337,3822,0,0,0,611,4672,248,9614,0,82,0,0,960,118,0
2025-02-22 05:30:00,1338,3913,0,0,0,621,4676,234,9477,0,60,0,0,964,104,0
2025-02-22 06:00:00,1337,3124,0,0,0,617,4675,161,9234,0,0,0,0,1102,0,0
2025-02-22 06:30:00,1338,3248,0,0,50,616,4673,180,8931,0,0,0,0,1154,0,0
2025-02-22 07:00:00,1335,3572,0,0,0,648,4677,280,8169,0,0,0,0,1100,0,0
2025-02-22 07:30:00,1329,4090,0,0,0,640,4678,243,7956,0,0,0,0,946,0,0
2025-02-22 08:00:00,1334,4177,0,0,0,755,4675,232,8177,0,0,0,0,824,0,0
2025-02-22 08:30:00,1334,4037,0,0,310,746,4674,433,8264,0,0,0,0,868,0,0
2025-02-22 09:00:00,1338,4173,0,0,822,775,4672,705,7817,0,0,0,0,742,0,0
2025-02-22 09:30:00,1339,4320,0,0,724,786,4676,753,7471,0,0,0,0,818,0,0
2025-02-22 10:00:00,1337,4265,0,0,680,768,4674,661,7493,0,0,0,0,808,0,0
2025-02-22 10:30:00,1337,3893,0,0,656,777,4675,582,7620,0,0,0,0,764,0,0
2025-02-22 11:00:00,1335,4342,0,0,384,747,4668,575,7366,0,0,0,0,504,0,0
2025-02-22 11:30:00,1333,4445,0,0,294,737,4675,304,7471,0,0,0,0,376,0,0
2025-02-22 12:00:00,1336,4342,0,0,306,714,4674,300,7455,0,0,0,0,538,0,0
2025-02-22 12:30:00,1328,4292,0,0,360,723,4679,263,7134,0,0,0,0,578,0,0
2025-02-22 13:00:00,1326,4204,0,0,260,720,4678,254,7236,0,0,0,0,756,0,0
2025-02-22 13:30:00,1322,3826,0,0,340,740,4678,264,7473,0,0,0,0,656,0,0
2025-02-22 14:00:00,1309,4143,0,0,268,740,4672,284,7982,0,0,0,0,520,0,0
2025-02-22 14:30:00,1329,4042,0,0,216,764,4672,247,8387,0,0,0,0,540,0,0
2025-02-22 15:00:00,1327,3667,0,0,376,764,4678,253,8752,0,0,0,0,682,0,0
2025-02-22 15:30:00,1332,4210,0,0,516,762,4676,224,8662,0,0,0,0,638,0,0
2025-02-22 16:00:00,1339,5585,0,0,798,802,4672,308,8215,0,0,0,0,634,0,0
2025-02-22 16:30:00,1338,7014,0,0,1458,814,4672,515,8513,0,0,0,0,988,0,0
2025-02-22 17:00:00,1338,8185,0,0,1736,826,4680,649,8942,0,0,0,0,1188,0,0
2025-02-22 17:30:00,1340,8927,0,0,2200,909,4678,1019,8906,0,0,0,0,1342,0,0
2025-02-22 18:00:00,1334,9048,0,0,2208,951,4684,1530,8919,0,0,0,0,1396,0,0
2025-02-22 18:30:00,1333,8919,0,0,1928,948,4682,1176,9112,0,0,0,0,1248,0,0
2025-02-22 19:00:00,1339,7853,0,0,2030,798,4678,761,9313,0,0,0,0,924,0,0
2025-02-22 19:30:00,1341,7408,0,0,1598,754,4678,510,9655,0,0,0,0,690,0,0
2025-02-22 20:00:00,1341,7106,0,0,960,738,4676,458,9494,0,0,0,0,786,0,0
2025-02-22 20:30:00,1341,6379,0,0,948,732,4678,428,9207,0,0,0,0,650,0,0
2025-02-22 21:00:00,1335,5377,0,0,544,733,4680,509,8986,0,0,0,0,264,0,0
2025-02-22 21:30:00,1341,4477,0,0,576,733,4677,370,8876,0,0,0,0,138,0,0
2025-02-22 22:00:00,1340,3916,0,0,574,727,4676,578,8624,0,0,0,0,0,0,0
2025-02-22 22:30:00,1337,3227,0,0,512,725,4677,322,8588,0,0,0,0,0,0,0
2025-02-22 23:00:00,1334,2992,0,0,516,719,4678,746,8827,0,160,0,0,0,358,0
2025-02-22 23:30:00,1334,2860,0,0,62,709,4679,431,9564,0,166,0,0,0,382,0
2025-02-23 00:00:00,1336,2760,0,0,112,708,4675,510,9832,0,334,0,0,0,384,0
2025-02-23 00:30:00,1328,3072,0,0,120,707,4676,680,9388,0,344,0,0,0,386,0
2025-02-23 01:00:00,1327,3865,0,0,254,701,4663,788,9171,0,756,0,0,0,462,0
2025-02-23 01:30:00,1332,4333,0,0,0,699,4669,915,9054,0,762,0,0,0,468,0
2025-02-23 02:00:00,1322,4713,0,0,0,699,4677,1227,9201,0,556,520,918,0,652,0
2025-02-23 02:30:00,1320,4814,0,0,0,694,4676,1237,9403,0,554,564,980,0,652,0
2025-02-23 03:00:00,1325,4890,0,0,0,697,4674,1030,9772,154,624,770,516,0,844,0
2025-02-23 03:30:00,1324,5268,0,0,0,697,4676,939,10201,202,622,792,500,0,844,0
2025-02-23 04:00:00,1323,5374,0,0,0,697,4677,535,10654,842,318,1082,1052,0,786,0
2025-02-23 04:30:00,1328,4871,0,0,0,696,4678,427,10788,862,316,1096,1104,0,786,0
2025-02-23 05:00:00,1325,5136,0,0,0,697,4685,349,10895,646,470,1094,1570,0,714,0
2025-02-23 05:30:00,1325,5208,0,0,0,696,4690,398,11303,630,472,1094,1594,0,712,0
2025-02-23 06:00:00,1325,5174,0,0,0,697,4691,335,11758,512,498,1094,1728,0,656,0
2025-02-23 06:30:00,1326,5135,0,0,0,717,4685,384,11949,496,502,1094,1718,0,670,0
2025-02-23 07:00:00,1324,4822,0,0,0,759,4691,310,12240,256,862,1094,1286,0,918,0
2025-02-23 07:30:00,1322,4249,0,0,0,772,4690,387,12824,246,868,1094,1270,0,918,0
2025-02-23 08:00:00,1330,4253,0,0,0,735,4691,617,13031,472,788,1094,130,0,1042,0
2025-02-23 08:30:00,1328,4463,0,0,0,736,4689,595,13640,472,786,1088,58,0,1042,0
2025-02-23 09:00:00,1332,4451,0,0,0,737,4690,705,14026,0,722,952,0,0,1040,0
2025-02-23 09:30:00,1317,4432,0,0,0,737,4689,722,14218,0,724,928,0,0,1000,0
2025-02-23 10:00:00,1287,3634,0,0,342,739,4688,580,14624,26,892,536,0,0,624,0
2025-02-23 10:30:00,1323,4053,0,0,126,734,4689,480,15095,40,798,486,0,0,564,0
2025-02-23 11:00:00,1268,3367,0,0,0,748,4680,413,15385,0,0,0,0,0,0,0
2025-02-23 11:30:00,1307,3179,0,0,0,748,4674,362,15661,0,0,0,0,0,0,0
2025-02-23 12:00:00,1131,2825,0,0,0,754,4678,338,15947,0,0,0,0,0,0,0
2025-02-23 12:30:00,1208,2814,0,0,0,800,4675,362,16026,0,0,0,0,0,0,0
2025-02-23 13:00:00,1194,2856,0,0,0,807,4683,325,16126,0,0,0,0,0,0,0
2025-02-23 13:30:00,1269,2749,0,0,0,784,4678,300,16200,0,0,0,0,0,0,0
2025-02-23 14:00:00,1330,3570,0,0,0,766,4679,326,16324,0,0,0,0,0,0,0
2025-02-23 14:30:00,1332,3649,0,0,0,735,4680,332,16296,0,0,6,0,0,0,0
2025-02-23 15:00:00,1337,4370,0,0,0,736,4674,405,15998,0,0,228,0,0,882,0
2025-02-23 15:30:00,1337,4747,0,0,0,696,4680,375,15909,0,0,226,0,0,1078,0
2025-02-23 16:00:00,1336,4819,0,0,0,721,4684,366,15365,0,0,0,0,0,1078,0
2025-02-23 16:30:00,1317,5233,0,0,944,653,4684,518,15198,0,0,0,0,0,1080,0
2025-02-23 17:00:00,1307,6096,0,0,1694,652,4686,820,15184,0,0,0,0,0,1078,0
2025-02-23 17:30:00,1335,6607,0,0,1768,650,4689,1113,15213,0,0,0,0,0,1066,0
2025-02-23 18:00:00,1338,6805,0,0,1578,651,4691,1118,15397,0,98,0,0,0,314,0
2025-02-23 18:30:00,1334,6800,0,0,1526,656,4693,886,15348,0,102,0,0,0,246,0
2025-02-23 19:00:00,1325,6580,0,0,1292,634,4688,920,15171,552,194,0,0,0,0,0
2025-02-23 19:30:00,1330,6062,0,0,1038,603,4692,591,15045,586,196,0,0,0,0,0
2025-02-23 20:00:00,1330,5967,0,0,1002,603,4687,490,14960,600,328,0,0,0,176,0
2025-02-23 20:30:00,1334,5940,0,0,266,602,4689,452,14840,602,342,0,0,0,186,0
2025-02-23 21:00:00,1332,6071,0,0,136,603,4689,472,14828,616,862,0,888,0,530,0
2025-02-23 21:30:00,1185,5820,0,0,0,622,4689,302,14836,616,876,0,988,0,554,0
2025-02-23 22:00:00,993,6028,0,0,0,622,4693,379,14705,598,1020,0,2136,0,812,0
2025-02-23 22:30:00,1056,5750,0,0,0,623,4691,295,14518,614,1022,0,2206,0,710,0
2025-02-23 23:00:00,1172,5319,0,0,0,624,4687,297,14594,1006,954,0,2744,60,0,0
2025-02-23 23:30:00,1220,5113,0,0,0,625,4690,315,14914,1014,952,0,2734,120,0,0
2025-02-24 00:00:00,1218,4760,0,0,0,625,4689,348,15072,814,818,0,2008,30,142,0
2025-02-24 00:30:00,1176,4942,0,0,0,626,4693,504,15162,802,818,0,1988,0,160,0
2025-02-24 01:00:00,1194,4897,0,0,0,627,4691,389,15119,722,870,0,2246,0,360,0
2025-02-24 01:30:00,1218,4691,0,0,0,627,4693,403,15010,722,872,0,2206,0,360,0
2025-02-24 02:00:00,1214,4175,0,0,0,626,4694,360,15108,792,872,0,1040,64,390,0
2025-02-24 02:30:00,1218,4101,0,0,0,621,4693,319,15026,792,872,0,1032,40,394,0
2025-02-24 03:00:00,1225,4129,0,0,0,620,4693,355,15172,724,798,0,2110,130,496,0
2025-02-24 03:30:00,1247,3995,0,0,0,620,4703,294,15369,718,798,0,2170,176,496,0
2025-02-24 04:00:00,1256,3605,0,0,0,616,4703,282,15413,720,936,0,2262,0,430,0
2025-02-24 04:30:00,1166,3467,0,0,0,600,4688,291,15259,718,934,0,2264,64,440,0
2025-02-24 05:00:00,1179,4229,0,0,0,608,4682,383,14742,656,670,0,2274,158,950,0
2025-02-24 05:30:00,1325,4881,0,0,0,607,4691,510,14438,652,668,0,2202,302,964,0
2025-02-24 06:00:00,1325,4454,0,0,0,606,4692,242,14253,222,510,0,0,730,700,0
2025-02-24 06:30:00,1329,4977,0,0,104,605,4691,490,14022,176,476,0,0,834,624,0
2025-02-24 07:00:00,1326,4801,0,0,66,607,4687,294,13826,0,0,0,0,950,0,0
2025-02-24 07:30:00,1324,5020,0,0,208,608,4692,614,13969,0,0,0,0,1066,0,0
2025-02-24 08:00:00,1329,5114,0,0,190,606,4687,395,14100,0,0,0,0,1204,0,0
2025-02-24 08:30:00,1326,5225,0,0,0,603,4693,323,14151,0,0,0,0,1254,0,0
2025-02-24 09:00:00,1329,5276,0,0,30,600,4693,711,14047,0,0,0,0,1318,0,0
2025-02-24 09:30:00,1334,5052,0,0,12,601,4689,422,14124,0,0,0,0,1290,0,0
2025-02-24 10:00:00,1320,4458,0,0,0,657,4690,446,14076,0,0,0,0,1160,0,0
2025-02-24 10:30:00,1331,4452,0,0,0,598,4691,283,13809,0,0,0,0,1120,0,0
2025-02-24 11:00:00,1323,4254,0,0,0,598,4689,284,13934,0,0,0,0,954,0,0
2025-02-24 11:30:00,1170,3698,0,0,0,576,4685,266,13838,0,0,0,0,814,0,0
2025-02-24 12:00:00,991,3671,0,0,0,576,4673,272,13593,0,0,0,0,730,0,0
2025-02-24 12:30:00,1025,3224,0,0,0,602,4662,258,13489,0,0,0,0,732,0,0
2025-02-24 13:00:00,1106,3112,0,0,0,612,4653,220,13652,0,0,0,0,740,0,0
2025-02-24 13:30:00,992,3332,0,0,0,594,4634,192,13399,0,0,0,0,762,0,0
2025-02-24 14:00:00,990,3349,0,0,0,589,4634,264,12732,0,0,0,0,698,0,0
2025-02-24 14:30:00,1052,3625,0,0,0,579,4631,342,12283,0,0,0,0,714,0,0
2025-02-24 15:00:00,1276,4342,0,0,0,574,4628,498,12063,0,0,0,0,920,0,0
2025-02-24 15:30:00,1339,5563,0,0,0,585,4624,461,12389,0,0,0,0,1006,0,0
2025-02-24 16:00:00,1341,6666,0,0,56,639,4637,455,12586,0,0,0,0,1126,0,0
2025-02-24 16:30:00,1343,8057,0,0,896,667,4634,561,12555,0,0,0,0,1206,0,0
2025-02-24 17:00:00,1341,8273,0,0,1534,626,4653,602,12081,0,0,0,0,1224,0,0
2025-02-24 17:30:00,1327,9649,0,0,1512,651,4670,840,12045,0,0,0,0,1336,0,0
2025-02-24 18:00:00,1282,10422,0,0,1656,633,4672,1561,11798,0,0,0,0,1432,0,0
2025-02-24 18:30:00,1283,10771,0,0,1824,666,4679,1566,11017,0,0,0,0,1494,0,0
2025-02-24 19:00:00,1275,10591,0,0,1562,690,4682,778,10733,0,0,0,0,1494,0,0
2025-02-24 19:30:00,1283,9862,0,0,1124,687,4678,367,10914,0,0,0,0,1494,0,0
2025-02-24 20:00:00,1286,9662,0,0,628,688,4667,376,10741,0,0,0,0,1492,0,0
2025-02-24 20:30:00,1282,8700,0,0,578,689,4669,299,10550,0,0,0,0,1472,0,0
2025-02-24 21:00:00,1281,7287,0,0,578,678,4670,441,10495,0,0,0,0,1336,0,0
2025-02-24 21:30:00,1272,6036,0,0,412,675,4687,197,11079,0,0,0,0,1260,0,0
2025-02-24 22:00:00,1274,4901,0,0,0,654,4687,225,11362,0,0,0,0,998,0,0
2025-02-24 22:30:00,1276,3923,0,0,14,651,4684,219,11323,0,0,0,0,1094,0,0
2025-02-24 23:00:00,1271,4129,0,0,0,605,4691,180,11890,0,52,0,0,1042,316,0
2025-02-24 23:30:00,1332,3737,0,0,0,602,4684,271,11734,0,70,0,0,1130,336,0
2025-02-25 00:00:00,1340,3915,0,0,0,601,4690,263,11317,0,134,0,0,1020,344,0
2025-02-25 00:30:00,1341,4331,0,0,0,601,4693,354,11481,0,134,0,0,868,344,0
2025-02-25 01:00:00,1340,4629,0,0,0,601,4700,308,11587,0,112,0,0,838,202,0
2025-02-25 01:30:00,1333,4363,0,0,0,598,4709,197,11614,0,112,0,0,834,200,0
2025-02-25 02:00:00,1332,3788,0,0,0,597,4710,196,11545,0,112,0,0,956,488,0
2025-02-25 02:30:00,1328,3587,0,0,0,609,4702,192,11261,0,112,20,0,898,494,0
2025-02-25 03:00:00,1323,3973,0,0,0,606,4703,231,10518,0,220,516,0,840,636,0
2025-02-25 03:30:00,1326,4365,0,0,0,593,4703,214,9769,0,226,554,0,858,678,0
2025-02-25 04:00:00,1347,5059,0,0,0,593,4705,233,9251,0,610,892,0,802,1074,0
2025-02-25 04:30:00,1387,5412,0,0,0,582,4702,286,8726,0,622,914,0,788,1074,0
2025-02-25 05:00:00,1489,6328,0,0,0,587,4699,483,8393,0,1014,1086,0,706,1072,0
2025-02-25 05:30:00,1539,8057,0,0,0,590,4702,312,8409,0,1016,1094,0,764,1072,0
2025-02-25 06:00:00,1656,10384,0,0,0,588,4704,226,8204,0,626,1094,0,584,1070,0
2025-02-25 06:30:00,1979,12769,0,0,0,590,4708,316,8059,0,608,1084,0,556,1070,0
2025-02-25 07:00:00,2244,14074,0,0,102,670,4704,412,8198,0,160,844,0,830,656,0
2025-02-25 07:30:00,2417,14640,0,0,244,703,4709,793,7950,0,150,830,0,1160,610,0
2025-02-25 08:00:00,2548,15040,0,0,248,699,4705,470,7847,0,162,824,0,1338,586,0
2025-02-25 08:30:00,2556,14872,0,0,250,698,4704,600,7776,0,162,824,0,1438,586,0
2025-02-25 09:00:00,2545,14189,0,0,94,697,4707,402,7879,0,154,374,0,1416,552,0
2025-02-25 09:30:00,2550,13219,0,0,0,689,4705,338,7825,0,154,358,0,1262,552,0
2025-02-25 10:00:00,2552,12372,0,0,0,658,4706,410,7751,0,112,458,0,978,546,0
2025-02-25 10:30:00,2653,11322,0,0,0,674,4704,444,7593,0,112,470,0,782,546,0
2025-02-25 11:00:00,2655,10768,0,0,0,605,4705,566,7581,0,156,638,0,618,672,0
2025-02-25 11:30:00,2765,10401,0,0,16,600,4702,443,7463,0,162,654,0,536,674,0
2025-02-25 12:00:00,2896,10835,0,0,202,573,4704,516,7502,0,510,806,0,438,796,0
2025-02-25 12:30:00,3039,10641,0,0,58,573,4697,477,7363,0,526,826,0,422,814,0
2025-02-25 13:00:00,3175,11275,0,0,286,573,4701,399,7630,0,1010,1082,0,476,1076,0
2025-02-25 13:30:00,3211,11759,0,0,174,572,4696,280,7509,0,1022,1096,0,482,1076,0
2025-02-25 14:00:00,3221,11964,0,0,296,587,4699,283,7420,0,1022,1096,0,622,1088,0
2025-02-25 14:30:00,3222,12193,0,0,0,563,4698,420,7459,0,1020,1096,0,684,1090,0
2025-02-25 15:00:00,3236,13164,0,0,0,540,4699,403,7254,0,788,1096,0,660,1084,0
2025-02-25 15:30:00,3259,14520,0,0,118,542,4705,409,7007,0,768,1094,0,812,1084,0
2025-02-25 16:00:00,3231,16062,0,0,206,554,4706,488,6690,0,122,1074,0,1226,1010,0
2025-02-25 16:30:00,3231,17123,0,0,172,587,4707,576,6840,0,102,1074,0,1398,1008,0
2025-02-25 17:00:00,3236,17901,0,0,1102,695,4708,709,6959,0,100,1042,0,1496,836,0
2025-02-25 17:30:00,3236,18668,0,0,1314,837,4710,1226,6729,0,104,1042,0,1496,832,0
2025-02-25 18:00:00,3236,19077,0,0,1516,766,4715,1215,6769,0,398,1086,0,1496,894,0
2025-02-25 18:30:00,3234,19185,0,0,1314,715,4717,1288,6937,0,400,1088,0,1496,898,0
2025-02-25 19:00:00,3238,19153,0,0,1238,855,4709,946,6943,0,214,1094,0,1496,966,0
2025-02-25 19:30:00,3233,19060,0,0,986,703,4711,478,7402,0,224,1096,0,1496,970,0
2025-02-25 20:00:00,3237,18837,0,0,736,651,4708,454,7336,0,722,1096,0,1496,1076,0
2025-02-25 20:30:00,3237,18255,0,0,208,645,4710,379,7277,0,724,1096,0,1382,1076,0
2025-02-25 21:00:00,3235,16219,0,0,118,615,4704,376,6890,0,224,1032,0,1124,642,0
2025-02-25 21:30:00,3235,14350,0,0,192,655,4707,341,6642,0,214,1028,0,814,604,0
2025-02-25 22:00:00,3240,12583,0,0,238,569,4711,244,6468,0,286,1028,0,436,354,0
2025-02-25 22:30:00,3239,11566,0,0,0,638,4711,232,6348,0,286,1024,0,502,362,0
2025-02-25 23:00:00,3240,9873,0,0,0,637,4715,333,6179,0,226,1016,0,566,644,0
2025-02-25 23:30:00,3240,8764,0,0,0,648,4722,258,6202,0,226,1010,0,456,644,0
2025-02-26 00:00:00,3210,8301,0,0,0,643,4715,307,6084,0,136,880,0,388,414,0
2025-02-26 00:30:00,3185,8319,0,0,0,667,4716,349,5923,0,136,860,0,92,400,0
2025-02-26 01:00:00,3237,8349,0,0,0,644,4717,398,5115,0,154,594,0,36,440,0
2025-02-26 01:30:00,3228,8342,0,0,0,729,4724,319,4636,0,154,588,0,42,440,0
2025-02-26 02:00:00,3235,8365,0,0,0,728,4721,236,4917,0,270,776,0,214,334,0
2025-02-26 02:30:00,3233,8373,0,0,0,643,4717,249,4988,0,270,792,0,278,336,0
2025-02-26 03:00:00,3220,8513,0,0,0,615,4720,234,4884,0,312,982,0,212,642,0
2025-02-26 03:30:00,3223,8487,0,0,0,616,4716,225,4786,0,320,998,0,266,652,0
2025-02-26 04:00:00,3221,8990,0,0,0,667,4715,205,4655,0,700,1088,0,154,948,0
2025-02-26 04:30:00,3230,9343,0,0,0,728,4713,248,4471,0,712,1096,0,330,956,0
2025-02-26 05:00:00,3233,10240,0,0,172,759,4708,461,3864,0,1018,1096,0,54,1062,0
2025-02-26 05:30:00,3229,11544,0,0,386,765,4711,485,3715,0,1022,1096,0,26,1062,0
2025-02-26 06:00:00,3224,13568,0,0,450,975,4707,783,3986,0,970,1096,0,0,1062,0
2025-02-26 06:30:00,3235,15354,0,0,750,1017,4702,851,4234,0,964,1096,0,76,1062,0
2025-02-26 07:00:00,3232,17076,0,0,536,1061,4706,799,3841,0,544,1096,0,404,1060,0
2025-02-26 07:30:00,3231,17622,0,0,692,1082,4708,1289,4142,0,518,1088,0,618,882,0
2025-02-26 08:00:00,3224,17371,0,0,944,974,4710,775,4062,0,0,878,0,704,0,0
2025-02-26 08:30:00,3220,17837,0,0,588,1111,4714,769,4309,0,0,868,0,618,0,0
2025-02-26 09:00:00,3222,17602,0,0,284,923,4712,684,4966,0,0,716,0,566,0,0
2025-02-26 09:30:00,3253,17054,0,0,286,879,4710,538,5597,0,0,694,0,526,0,0
2025-02-26 10:00:00,3250,16883,0,0,286,734,4718,248,6576,0,0,506,0,656,0,0
2025-02-26 10:30:00,3260,16391,0,0,24,673,4716,184,7204,0,0,514,0,678,0,0
2025-02-26 11:00:00,3251,15805,0,0,0,562,4720,180,7744,0,0,998,0,424,0,0
2025-02-26 11:30:00,3240,14624,0,0,0,519,4722,192,8180,0,0,1022,0,246,0,0
2025-02-26 12:00:00,3237,13761,0,0,0,479,4730,195,8935,0,0,1090,0,242,0,0
2025-02-26 12:30:00,3096,13455,0,0,0,501,4727,229,9145,0,0,1094,0,114,0,0
2025-02-26 13:00:00,2904,13620,0,0,0,519,4724,229,9077,0,0,1096,0,36,0,0
2025-02-26 13:30:00,2896,13676,0,0,0,476,4724,246,8329,0,0,1098,0,0,0,0
2025-02-26 14:00:00,2897,13754,0,0,0,517,4724,299,7724,0,342,1098,0,0,0,0
2025-02-26 14:30:00,2903,13954,0,0,0,537,4724,390,6731,0,348,1098,0,0,0,0
2025-02-26 15:00:00,3047,15117,0,0,0,604,4731,429,5830,0,6,1098,0,0,748,0
2025-02-26 15:30:00,3226,16814,0,0,174,654,4727,652,4861,0,0,1098,0,0,886,0
2025-02-26 16:00:00,3242,18369,0,0,574,712,4733,392,4111,0,0,1098,0,0,1058,0
2025-02-26 16:30:00,3254,19568,0,0,816,726,4730,744,3682,0,0,1094,0,0,1044,0
2025-02-26 17:00:00,3261,19891,0,0,1396,887,4727,844,3605,0,0,1094,0,0,476,0
2025-02-26 17:30:00,3256,20259,0,0,1514,892,4727,1380,3414,0,0,1078,0,26,426,0
2025-02-26 18:00:00,3253,20338,0,0,1632,1057,4726,1698,3883,0,0,720,0,258,0,0
2025-02-26 18:30:00,3261,20517,0,0,1564,1018,4730,1502,4107,0,0,682,0,538,0,0
2025-02-26 19:00:00,3260,20504,0,0,768,916,4727,807,4294,0,0,230,0,870,0,0
2025-02-26 19:30:00,3263,20144,0,0,372,922,4729,539,4572,0,0,210,0,1136,0,0
2025-02-26 20:00:00,3260,19381,0,0,176,882,4728,391,5181,0,0,260,0,1216,0,0
2025-02-26 20:30:00,3248,17940,0,0,0,849,4729,194,5955,0,0,234,0,1232,0,0
2025-02-26 21:00:00,3239,16439,0,0,72,785,4722,256,6015,0,0,0,0,1126,0,0
2025-02-26 21:30:00,3231,14729,0,0,52,779,4730,173,6340,0,0,0,0,1080,0,0
2025-02-26 22:00:00,3225,12306,0,0,134,607,4730,201,7116,0,42,0,0,1060,0,0
2025-02-26 22:30:00,3226,10858,0,0,118,552,4729,227,7421,0,46,0,0,1030,0,0
2025-02-26 23:00:00,3204,10209,0,0,0,467,4732,235,7370,0,0,0,0,1084,0,0
2025-02-26 23:30:00,3232,9716,0,0,0,442,4738,251,7220,0,0,0,0,1152,0,0
2025-02-27 00:00:00,3235,9981,0,0,0,408,4740,219,7404,0,0,0,0,1144,0,0
2025-02-27 00:30:00,3162,10238,0,0,0,405,4735,366,7515,0,0,0,0,932,0,0
2025-02-27 01:00:00,3159,10348,0,0,0,388,4733,294,7188,0,0,0,0,1116,0,0
2025-02-27 01:30:00,3099,10303,0,0,0,387,4740,212,7041,0,0,0,0,1266,0,0
2025-02-27 02:00:00,2958,10347,0,0,0,355,4734,275,6752,0,0,0,0,1262,0,0
